Overall Qual,Gr Liv Area,Lot Area,Kitchen Qual,Overall Cond,Exter Qual,Year Built,Total SF,Total Baths,SalePrice
4,892,5160,4,6,3,1923,1750.0,2.0,11.156264806643742
6,1820,11613,4,5,4,1993,2684.0,2.5,12.163952934339763
6,1207,9510,3,5,3,1962,2342.0,1.5,11.898194668458823
6,1198,5586,3,7,3,1920,2099.0,1.0,11.288543647320601
4,2290,11340,3,6,3,1885,3067.0,2.0,11.715874472198905
6,1326,12216,4,5,3,2005,2652.0,3.0,12.220966184120165
5,1387,7514,3,7,3,1967,2330.0,2.0,11.884495917930655
4,1374,5400,3,6,2,1920,2214.0,1.0,11.561725152903833
8,2152,16659,4,5,4,2007,3734.0,2.5,12.468886808778029
6,1488,47280,3,5,3,1950,2976.0,2.5,11.798111925972618
6,1488,10368,3,6,3,1964,2496.0,2.5,12.025755079404917
8,1694,14694,5,9,5,1977,3388.0,3.0,12.672165512704753
5,1435,8674,3,6,3,1950,2345.0,2.0,11.761744560273572
7,1725,11584,3,6,3,1979,2264.0,2.5,12.190964083849375
7,1346,11896,4,5,4,2008,2682.0,3.0,12.301387370778713
2,800,6120,2,3,2,1936,1064.0,1.0,11.002116507732017
6,1044,6285,3,6,3,1976,2004.0,2.0,11.80186424743109
5,1057,10519,4,8,3,1955,2114.0,1.5,11.827743504053695
7,2291,8738,4,5,4,1999,3266.0,2.5,12.345838935721968
3,1733,13680,3,5,3,1955,1733.0,2.0,11.846543632608535
4,1292,5142,4,7,3,1923,2241.0,1.5,11.58989576532275
5,1360,13384,3,5,3,1969,2464.0,2.0,11.849404844423074
8,1466,8925,4,5,4,2007,2932.0,2.0,12.211065162153215
4,882,8400,3,5,3,1970,1764.0,2.0,11.744045122410057
6,1298,11200,4,5,4,1985,2596.0,3.0,12.100717685412471
4,1092,1533,3,5,3,1970,1638.0,1.5,11.379976759693314
9,1710,8118,5,5,5,2007,3420.0,3.0,12.718899265966332
6,1501,2280,3,5,3,1999,2245.0,3.5,12.081081821061819
6,2544,9671,3,5,3,1969,3792.0,3.0,12.154784614286667
5,965,11105,3,5,3,1996,1835.0,2.0,11.976665770490767
7,1671,8170,3,7,4,1929,2693.0,2.0,12.292254928916668
8,1372,8640,4,5,4,2007,2735.0,2.0,12.267642702634728
7,1142,3010,4,5,4,2005,2284.0,2.0,11.962860306502243
5,1265,9350,4,8,3,1965,2484.0,2.5,12.100161978566867
6,1350,9020,3,5,3,1964,2598.0,2.5,12.034696963475044
7,2014,9157,4,5,4,2003,2926.0,2.5,12.04355959836804
4,630,1890,3,7,3,1972,1260.0,2.0,11.302216779257382
4,960,9873,3,5,3,1970,1920.0,2.0,11.767575435251748
5,936,6760,3,5,3,1962,1832.0,2.0,11.775297421715827
5,910,8892,4,7,4,1953,1015.0,1.0,11.661354090741
5,1551,10890,2,5,3,1938,2609.0,3.0,11.827743504053695
5,732,7200,3,7,3,1952,1464.0,2.0,11.686046493072437
5,941,8604,4,7,3,1978,1882.0,2.0,11.884495917930655
7,1836,9100,4,5,4,2004,3696.0,2.0,12.28690580994122
8,2184,12334,4,5,4,2003,3252.0,2.5,12.448041876494342
8,2612,12203,4,5,4,1998,3837.0,3.5,12.724869415131389
9,1698,11520,5,5,4,2005,3396.0,2.0,12.524530013005734
6,2112,11075,3,5,3,1969,3064.0,2.5,12.239995696974733
7,1135,7200,4,9,4,1936,1695.0,2.0,11.951186847493476
5,1173,5680,3,4,3,1901,1765.0,2.0,11.635151947212842
9,2640,13162,5,5,4,2006,4676.0,4.5,12.913492485376837
7,1478,4403,4,5,5,2009,2948.0,3.5,12.310437165348775
4,1120,6970,2,5,3,1961,2160.0,2.5,11.767575435251748
8,2268,9000,4,9,4,1890,2614.0,3.0,12.388398368982115
9,3078,10557,4,5,4,1998,4486.0,3.5,12.923914877701906
5,1273,14680,3,4,3,1960,2546.0,1.0,11.951186847493476
5,845,6600,4,6,3,1982,1690.0,1.0,11.80932691294063
7,2110,8880,4,5,4,1994,3058.0,3.5,12.230770136157428
5,1200,11767,3,6,3,1946,1968.0,1.0,11.779136168550774
5,1750,9000,5,6,3,1880,2386.0,1.0,11.728044909070785
4,816,3300,3,3,3,1910,1440.0,1.0,10.97679912709094
6,1609,9525,3,5,3,1953,2609.0,1.5,11.917730355182513
6,2486,33120,3,5,3,1962,4081.0,2.0,12.301387370778713
6,984,6390,3,7,3,1954,1920.0,2.0,11.630717389475995
8,2520,23303,5,5,4,2007,4028.0,3.5,12.923670946108873
8,2198,14260,4,5,4,2000,3343.0,3.5,12.429220196836383
5,1539,6120,3,6,3,1936,2466.0,1.5,11.860062063178267
6,1773,10800,3,6,3,1961,3086.0,3.0,12.117246896289503
8,1226,3876,4,5,4,1978,2452.0,2.0,12.04355959836804
8,1589,3621,4,5,4,2003,2995.0,3.0,12.330504638906516
6,1218,7862,4,5,4,2009,2436.0,2.0,12.246739428005663
8,1718,10637,4,5,4,2007,3423.0,3.0,12.601490784782536
5,1008,11425,3,6,3,1954,2016.0,1.0,11.827743504053695
5,882,7700,3,5,3,1972,1764.0,2.0,11.630717389475995
7,1428,12274,5,5,4,2008,2845.0,2.0,12.335700805443338
8,2385,14277,4,5,4,2003,3702.0,3.5,12.765691290604371
5,936,5868,3,7,3,1956,1872.0,2.0,11.767575435251748
6,3395,10896,2,7,2,1914,4320.0,2.0,12.206077645517674
7,1768,8158,4,5,4,2003,2652.0,3.5,12.323415584358154
5,1120,10710,3,7,4,1966,1984.0,1.5,11.910365121788654
7,1349,8450,3,5,3,2000,2698.0,2.0,12.095146671399466
6,1422,11646,4,5,4,2005,2126.0,2.5,12.06105265381003
6,1609,4347,3,8,4,1910,2405.0,1.0,11.755879486687116
5,914,8846,3,5,4,1996,1784.0,1.0,11.904974309480183
7,2061,9085,4,5,4,1995,3131.0,3.5,12.468440756144114
5,1248,10800,3,7,3,1960,2496.0,2.0,11.928347504569842
8,1504,10936,4,5,4,2006,3008.0,2.0,12.201065128819632
7,1632,9084,3,5,3,1998,2567.0,2.5,12.081081821061819
7,2267,12888,3,8,3,1937,3272.0,2.5,12.296831574998258
5,1072,7200,3,8,3,1940,1880.0,1.0,11.775297421715827
9,2324,11924,5,5,5,2005,3499.0,4.0,12.75130259456002
8,2464,13693,5,5,4,2007,4882.0,3.5,12.94204221847976
5,1902,6120,3,5,3,1923,3002.0,2.0,11.724004532183379
6,1636,7500,3,5,4,1998,2588.0,3.5,12.160033942617156
5,974,10712,3,5,3,1991,1948.0,1.0,11.445727410406752
5,900,7838,3,5,3,1967,1764.0,2.0,11.719947764402807
5,1869,8820,3,6,3,1890,2837.0,1.0,11.735276702486741
5,1022,4480,2,5,3,1922,2044.0,2.0,11.402005077384885
6,1732,9206,4,5,4,1985,2473.0,2.5,12.08954444723597
5,1080,5914,4,9,3,1890,1764.0,1.0,11.461642696843066
6,1928,9142,2,8,3,1910,2948.0,2.0,11.827743504053695
5,1792,9000,3,5,3,1974,2688.0,3.0,11.820417517632333
7,1119,16219,4,5,4,2004,1954.0,3.0,12.146858590895919
6,1403,8098,4,5,4,2000,2784.0,3.0,12.216027926866138
5,894,8450,3,8,3,1965,1788.0,2.0,11.83863282480007
5,1072,8635,3,5,3,1925,2144.0,2.0,11.748005492256807
8,1719,10846,4,5,4,1993,3438.0,3.5,12.688501881189456
5,1252,7438,3,8,3,1908,1756.0,1.0,11.751950239425476
7,1378,9600,4,9,3,1928,2067.0,2.0,11.989165855127435
9,2172,11000,5,5,4,2000,3691.0,2.5,12.581081982573842
6,1232,8574,4,8,4,1916,2048.0,1.0,11.901590234400047
6,1412,11457,4,5,3,1988,2804.0,3.0,12.07254696717504
5,980,9750,3,5,3,1962,1960.0,2.0,11.608244735642321
6,1062,11333,3,5,3,1976,2091.0,2.0,11.896833207128452
7,1909,8726,4,5,4,2002,2781.0,2.5,12.190964083849375
7,1533,70761,4,5,3,1975,3066.0,3.0,12.54254845357358
8,788,4420,4,5,4,1980,1516.0,2.0,11.951186847493476
5,1167,8731,3,5,3,1920,2082.0,1.0,11.87757552297847
8,1717,11146,4,5,4,2006,3426.0,2.0,12.450981602512561
8,1656,11096,4,5,4,2006,3312.0,2.0,12.428019481065613
4,1140,8800,3,7,3,1910,1716.0,1.0,11.477308649967686
5,2640,22136,3,5,3,1925,4811.0,4.5,12.100717685412471
4,960,6000,2,4,3,1920,1920.0,1.0,11.59451466851004
5,1054,9488,3,6,4,1947,2100.0,1.0,11.728044909070785
6,1218,1890,3,5,3,1973,1890.0,1.5,11.635151947212842
9,2786,11025,4,5,4,1993,4634.0,3.5,12.827995001361906
7,1665,8125,4,6,4,2007,2478.0,2.5,12.235393555399902
5,868,8425,3,6,3,1971,1636.0,2.0,11.694421681264394
6,1498,13031,3,5,3,1995,2189.0,2.5,12.141539457711714
5,897,8665,3,5,3,1968,1773.0,1.0,11.652696102959753
7,1604,8814,4,5,4,2006,3208.0,3.5,12.301387370778713
6,1103,10000,3,6,3,1974,2206.0,2.0,11.951186847493476
5,1526,8562,3,6,3,1957,2742.0,1.0,11.881041706925902
7,1506,3013,4,5,4,2005,2868.0,2.0,12.271349956195543
5,1440,5000,3,4,3,1900,1980.0,1.0,11.277215789596893
6,1709,2522,4,5,4,2004,2679.0,2.0,11.775297421715827
7,1164,9600,3,5,3,1969,2328.0,1.5,11.849404844423074
7,1494,12803,4,5,4,2002,2988.0,3.0,12.30592250537653
5,1009,9720,3,7,3,1977,2004.0,2.0,11.982935344196433
8,2439,12728,4,5,4,2001,3970.0,3.5,12.524530013005734
6,1524,2998,4,5,4,2000,2280.0,2.5,12.019749091416921
4,968,8626,3,6,3,1956,968.0,1.0,11.556951919719207
5,773,7677,3,5,3,1953,1546.0,1.0,11.608244735642321
6,952,8300,3,6,3,1968,1904.0,2.0,11.763691965388299
5,1558,10930,3,6,3,1945,2471.0,2.5,11.849404844423074
6,1960,7851,4,5,4,2002,2820.0,3.5,12.285350445351659
7,1314,5063,4,5,4,2007,2628.0,3.0,12.242891437918386
7,1535,10171,4,5,4,2004,3052.0,2.0,12.273735966890268
5,999,7758,4,7,3,1962,1998.0,2.0,11.794345471549745
6,1556,1950,3,6,3,1980,2272.0,3.5,11.92504173829169
8,1908,14191,4,5,4,2002,2875.0,2.5,12.220473454337986
4,896,5940,3,7,3,1946,896.0,1.0,11.277215789596893
9,1838,11577,5,5,5,2005,3676.0,3.0,12.79358427261286
7,1790,9179,4,5,4,1999,2663.0,3.5,12.170450649220749
5,1144,9571,3,6,3,1956,2288.0,2.0,11.767575435251748
8,1959,9000,4,5,4,2006,3047.0,2.5,12.506180941677357
7,1486,7441,4,5,4,2006,2947.0,2.0,12.10625783509458
6,1604,10839,3,5,3,1997,2530.0,2.5,12.10625783509458
6,2009,19950,3,7,3,1928,2681.0,2.0,12.367345048436391
8,1964,12447,4,5,4,2005,3064.0,2.5,12.437188334739655
4,1123,6060,3,5,3,1939,1855.0,1.0,11.51293546492023
8,2715,8963,4,9,5,1976,3857.0,4.0,12.61087420020211
7,1801,15602,3,8,3,1959,3302.0,3.0,12.574185427296195
3,1526,8470,2,2,2,1915,2026.0,1.0,11.350418300109132
5,988,9100,3,4,3,1962,1976.0,2.0,11.771443882099637
4,1294,10800,3,7,3,1900,1294.0,2.0,11.573559498507079
5,1226,13108,3,5,3,1951,1226.0,1.5,11.941462360646149
7,1626,2268,4,5,4,2003,2390.0,2.0,12.06105265381003
6,1604,9978,4,6,3,1998,2530.0,2.5,12.18332077348399
5,990,8072,3,5,3,1994,1980.0,2.0,11.835016210489899
7,1594,9547,4,6,3,1993,3188.0,2.0,12.146858590895919
4,1092,1974,3,5,3,1973,1638.0,1.5,11.332613886815139
8,1020,3907,3,5,3,1988,2024.0,2.0,12.206077645517674
8,1568,7180,4,5,4,2001,3136.0,2.0,12.30592250537653
7,2327,10905,4,5,4,2003,3456.0,2.5,12.388398368982115
6,1072,3675,3,5,3,2005,1619.0,2.0,11.8879382384223
5,894,8724,3,5,3,1968,1788.0,1.0,11.767575435251748
6,1944,10307,3,5,3,1910,2916.0,3.0,11.547336553476635
5,1621,9373,3,7,3,1975,3242.0,3.0,12.269052139516223
5,1728,13495,3,6,3,1956,2776.0,3.0,12.087435495221696
7,1779,10400,4,5,3,1998,2645.0,2.5,12.19552218463499
5,1264,15300,3,5,3,1965,2332.0,2.0,12.037659911047468
7,1610,11358,4,7,3,1972,2734.0,2.0,12.128116509451258
7,1552,10084,4,5,4,2005,3104.0,2.0,12.268582547911404
6,1839,14442,4,7,3,1957,3316.0,3.0,12.458778882573533
7,1400,11024,4,5,4,2005,2800.0,2.0,12.137799158081608
7,1405,3136,4,5,4,2003,2810.0,2.0,12.053801032483948
6,1324,8658,3,5,3,1965,2412.0,2.0,11.982935344196433
6,1796,7056,3,5,3,1963,2576.0,2.5,11.849404844423074
8,1498,11645,4,5,4,2005,2996.0,2.0,12.37581963951765
5,808,5175,3,8,3,1958,1616.0,1.0,11.626263078808801
7,1314,5001,4,5,4,2007,2628.0,3.0,12.345838935721968
4,952,8712,3,7,2,1896,1708.0,1.0,10.822554427357035
5,990,8775,3,5,3,1994,1980.0,1.0,11.744045122410057
4,1005,14299,3,3,3,1964,2010.0,2.0,11.656168298529856
2,407,7311,3,5,3,1946,814.0,1.0,10.747229096720554
5,1112,2592,3,3,3,1976,1648.0,1.5,11.350418300109132
5,1304,2665,3,6,3,1977,1568.0,1.5,11.556951919719207
8,2100,9709,5,5,5,2007,3018.0,3.5,12.674515682685282
6,1362,6289,4,5,4,2005,2724.0,3.0,12.240478903153711
7,1594,10125,4,5,4,2004,2440.0,2.5,12.18332077348399
5,1784,13132,3,5,3,1914,2531.0,1.5,11.841423131921784
9,3500,17242,5,5,4,1993,5233.0,4.5,13.278513770756783
5,1232,9600,3,5,3,1966,2464.0,2.5,11.865348381840844
5,864,6600,3,5,3,1962,1728.0,1.0,11.74006900564972
3,894,18000,3,4,2,1935,1788.0,1.0,11.302216779257382
8,1960,13618,4,5,4,2005,3688.0,3.0,12.676079399771027
6,1444,10400,3,5,3,1976,2888.0,2.0,11.982310152711182
6,1484,12589,4,5,4,2005,2226.0,2.5,12.066816325306588
8,1660,10182,4,5,4,2006,3320.0,3.0,12.577639650232573
7,1762,9930,4,5,4,2002,2588.0,2.5,12.310437165348775
6,1851,9760,4,8,3,1964,2673.0,2.5,12.138869243416009
7,1670,13355,3,6,3,1971,2495.0,1.5,12.04355959836804
6,1984,8094,3,8,3,1910,3226.0,2.0,11.982935344196433
1,334,5000,2,3,2,1946,334.0,1.0,10.579005242826247
6,1296,6000,3,6,3,1927,2141.0,1.0,11.755879486687116
5,1092,11616,3,5,3,1962,2184.0,1.5,11.842236406331555
6,1726,3830,4,5,4,2008,3452.0,2.5,12.310437165348775
8,1588,10000,4,5,4,2006,3176.0,2.0,12.33270970174018
7,1857,10530,3,5,3,1978,2802.0,2.5,12.148978347281835
7,1762,7200,4,7,3,1920,2358.0,2.5,11.964007453736912
5,976,7288,3,6,3,1942,1952.0,2.0,11.532737896139919
6,1792,10261,3,5,3,2000,2728.0,3.5,12.136191879981927
4,672,5400,3,7,4,1940,1344.0,1.0,11.372524818667134
6,2291,7200,3,6,3,1910,3505.0,2.5,11.804855999911272
5,1155,11782,4,7,3,1961,2264.0,2.0,11.904974309480183
5,1422,9457,3,6,3,1970,2347.0,2.0,11.951186847493476
4,1192,10800,3,4,3,1949,1912.0,1.5,11.813037464800539
4,1208,6240,3,5,3,1925,1628.0,1.0,11.542493975902508
4,875,7200,4,8,3,1972,1260.0,1.0,11.669937760751914
8,1432,9139,4,5,4,2006,2854.0,2.0,12.409017571151187
4,936,6956,3,7,3,1948,1560.0,1.0,11.49171204297103
5,1654,4960,3,7,3,1930,1951.0,2.0,11.827743504053695
7,1240,10331,4,7,3,1985,2505.0,2.5,12.066816325306588
7,1221,7500,4,5,4,2004,2442.0,3.0,12.128116509451258
4,630,1936,3,6,3,1970,1260.0,2.0,11.344518647594766
1,904,10020,2,1,2,1922,1587.0,1.5,11.0186455364637
7,1361,9627,4,5,4,2007,2712.0,2.0,12.170450649220749
5,1248,9439,3,5,3,1930,2160.0,1.0,11.373674891823535
6,1969,6876,3,6,3,1938,2544.0,2.0,11.856522261533737
6,1509,7861,4,5,4,2002,2292.0,3.5,12.118339189722553
7,2050,13250,4,6,3,1978,2882.0,2.5,11.944714374881176
8,1179,4740,3,5,4,1988,2345.0,3.0,12.111767460549332
6,2515,32668,3,3,4,1957,4550.0,4.0,12.209192772866418
7,1812,7500,3,5,4,2002,2764.0,2.5,12.230770136157428
8,1828,10732,4,5,4,2006,3126.0,2.5,12.429220196836383
7,1585,7632,4,5,4,2005,2369.0,2.5,12.127575825689417
5,864,5400,3,5,3,1958,1728.0,1.5,11.678448377988165
8,1338,8640,4,5,4,2007,2676.0,2.0,12.249615734512616
4,1531,9350,3,6,3,1947,1925.0,1.0,11.751950239425476
5,2461,9724,3,7,4,1952,3601.0,2.0,12.194005125011843
7,1718,10141,3,5,3,1998,2550.0,2.5,12.128116509451258
5,900,7200,4,7,3,1951,1800.0,1.5,11.811554895830454
5,1393,16466,3,7,3,1955,2209.0,1.5,11.816734299348461
7,1948,12393,4,5,4,2004,2795.0,2.5,12.180759965737863
7,1111,5700,3,7,3,1926,1683.0,1.0,11.669082701743504
7,1492,9073,4,5,4,2006,2230.0,2.5,12.128662303473503
7,1220,3182,4,5,4,2005,2440.0,2.0,12.100717685412471
7,2454,13500,3,8,3,1879,3273.0,2.0,12.128116509451258
7,1511,2938,4,5,4,2002,2879.0,3.0,12.417107177699299
5,840,4388,3,7,3,1930,1512.0,1.0,11.373674891823535
7,2784,16692,4,5,3,1978,4176.0,4.5,12.429220196836383
5,1040,8982,3,5,3,1977,2080.0,1.5,11.812296455066814
7,2318,9512,4,5,4,2005,3278.0,3.5,12.592436480335937
7,1200,2544,4,5,4,2004,1800.0,3.5,11.915058360753719
8,1550,5330,4,5,4,2006,3100.0,2.5,12.242891437918386
6,1211,13068,4,5,3,1976,2422.0,3.0,11.989165855127435
5,1322,6240,3,8,3,1939,1994.0,2.0,11.790564777297387
3,729,12366,3,5,3,1945,729.0,1.0,10.853019618190086
8,2400,13262,4,5,4,2003,3482.0,3.5,12.577639650232573
6,1400,10274,3,7,3,1986,2076.0,2.5,11.995357787034976
5,1150,7000,3,4,3,1961,2300.0,1.0,11.891368749982085
5,1196,10044,3,6,3,1968,2392.0,2.0,11.87757552297847
6,1251,6900,2,7,3,1938,2078.0,1.0,11.686887175419702
9,2822,13891,5,5,5,2008,4556.0,3.5,13.275829251377
5,1216,5520,3,7,3,1920,1781.0,2.0,11.652696102959753
7,1500,4045,4,5,4,2006,2856.0,3.0,12.415437707935368
6,1189,4500,3,5,3,1997,2378.0,3.0,11.986055452062393
6,1440,12546,4,7,4,1981,2880.0,2.0,12.116700301832573
6,1482,12155,2,8,3,1925,2154.0,2.0,11.849404844423074
4,1573,6120,4,7,3,1935,2457.0,1.0,11.798111925972618
7,1725,8749,4,5,4,2002,2565.0,2.5,12.198549416880068
7,2398,11787,4,5,4,1996,3777.0,3.5,12.662709207270272
7,2256,8795,4,5,4,2000,3208.0,2.5,12.371591321286905
6,2264,7755,3,8,3,1918,3364.0,2.5,12.206077645517674
5,2315,15600,3,7,3,1950,3483.0,3.0,12.456835254920371
7,1146,9590,4,5,4,2003,2014.0,3.0,12.141539457711714
4,864,9353,3,5,3,1970,1728.0,1.0,11.6617850286409
2,660,9000,2,2,3,1947,660.0,1.0,11.065090289695444
6,1332,7175,4,5,4,1990,2664.0,2.0,11.884495917930655
5,1040,7500,4,7,3,1959,2080.0,2.0,11.931642378754141
6,988,21453,3,5,3,1969,1926.0,2.0,12.100717685412471
5,1473,25095,5,8,3,1968,2910.0,3.0,11.870606902224587
5,894,8680,3,7,3,1960,1788.0,1.0,11.67505281781187
6,1709,14067,4,5,3,1991,2545.0,3.5,12.128116509451258
10,2945,13682,4,5,5,2006,4355.0,3.5,12.991755706536901
6,1478,17600,3,5,3,1960,2956.0,3.0,11.967187086434018
7,1426,7642,4,8,4,1918,2338.0,1.5,12.154521423145216
6,1495,8064,3,7,3,1948,1928.0,1.0,11.813037464800539
7,1212,9100,4,5,4,2001,2424.0,2.0,12.08954444723597
9,1884,7390,5,5,5,2008,3768.0,3.0,12.676079399771027
8,1772,10337,4,9,4,1910,2497.0,2.5,12.127575825689417
5,1560,8668,3,5,3,1968,3120.0,2.0,11.744045122410057
5,876,7200,3,7,3,1951,1752.0,1.0,11.451060699493427
6,2229,5520,3,6,3,1912,2613.0,1.0,11.552155793461898
5,1510,9680,4,6,3,1967,3020.0,3.0,12.094587859196112
5,2372,6600,3,4,3,1892,3366.0,2.0,11.58525542883217
5,1148,6420,3,7,3,1952,2128.0,1.5,11.724004532183379
5,938,9200,3,6,3,1975,1876.0,2.0,11.777218637129327
4,1281,10284,3,7,3,1925,2432.0,3.0,11.763691965388299
6,1215,7000,4,7,3,1940,1935.0,1.0,11.856522261533737
5,1480,11100,3,6,3,1951,2560.0,2.0,11.824087219587643
6,1092,1680,3,5,3,1971,1617.0,1.5,11.385103457032141
9,1668,11248,4,5,4,2002,3294.0,3.0,12.560247968016562
7,1720,8244,4,5,4,2004,2560.0,2.5,12.119975396053194
7,1824,115149,4,5,3,1971,3467.0,3.0,12.618185607609803
8,1566,9000,4,5,4,2008,3132.0,3.0,12.47801017053037
5,1100,13015,3,6,3,1996,2200.0,1.5,11.884495917930655
5,1008,12778,3,6,3,1952,2016.0,2.0,11.845827048676645
8,1460,10037,4,5,4,2006,2920.0,2.0,12.417147664184915
5,1456,7585,3,3,3,1948,2266.0,2.5,11.424105180165641
5,1625,9750,3,6,3,1965,3250.0,2.0,11.852969885168331
7,1502,7200,3,6,3,1931,2278.0,1.5,11.91170829631447
6,1388,8340,3,6,3,1977,2063.0,1.5,11.967187086434018
6,1392,11900,3,5,3,1957,2784.0,2.5,12.019749091416921
7,1829,9548,4,6,4,2003,2770.0,3.5,12.37581963951765
6,1419,8773,4,5,4,2002,2906.0,3.0,12.154784614286667
7,2031,11404,4,5,4,1998,3184.0,2.5,12.312686874960354
6,1254,9600,3,5,3,1961,2472.0,2.0,11.973516181427835
8,2448,46589,4,7,4,1994,4077.0,3.5,12.904209855160254
8,1803,9892,4,5,4,1994,3482.0,4.0,12.560247968016562
5,1712,8393,3,5,3,1959,3338.0,2.0,11.884495917930655
5,1433,9600,3,6,3,1961,2684.0,2.0,11.989165855127435
5,803,5000,3,6,3,1941,1523.0,1.0,11.373674891823535
4,1510,9084,3,5,3,1940,2265.0,2.0,11.58989576532275
6,1152,14000,4,8,3,1950,2244.0,1.5,11.973516181427835
6,1398,7175,4,5,4,1990,2796.0,3.0,12.055255569732177
5,995,6120,3,6,3,1925,1955.0,1.0,11.652696102959753
4,1344,1533,3,6,3,1970,1890.0,1.5,11.48247656671073
6,987,1953,3,5,3,1973,1470.0,1.5,11.326607934898927
7,1720,10593,4,5,4,1996,3440.0,3.0,12.469978029554953
7,1369,9910,4,6,4,2007,2738.0,2.0,12.269676354867313
5,816,6490,3,7,3,1983,1632.0,1.5,11.763691965388299
6,1550,21780,3,5,3,1920,2367.0,1.5,12.180759965737863
6,1664,8385,3,5,3,1978,3328.0,2.0,11.884495917930655
5,1700,10552,4,5,3,1959,3098.0,2.0,12.016732516077072
5,1920,13650,4,5,4,1958,2972.0,3.0,12.058158312538197
6,1279,10125,3,6,3,1977,2475.0,2.5,12.052344376474922
4,765,5000,4,7,3,1925,1530.0,2.0,11.373674891823535
5,1363,14559,3,7,4,1951,2371.0,2.0,12.013100572810686
4,943,11515,4,5,3,1958,943.0,1.0,11.289794413577894
6,1593,9636,3,5,3,1992,2401.0,2.5,12.08954444723597
6,1103,6000,4,6,3,1925,2206.0,1.0,11.612779849672751
7,1430,7750,3,5,3,2000,1814.0,2.5,12.100717685412471
6,1516,8803,4,5,3,1994,2223.0,3.5,12.108002159583695
6,1146,10184,3,5,3,1963,2229.0,1.5,12.013706813470414
5,1872,10260,3,4,3,1976,1872.0,3.0,11.51293546492023
6,1953,53107,4,5,4,1992,3533.0,3.5,12.388398368982115
7,1982,11287,4,6,4,1989,2789.0,2.5,12.339295865674435
5,964,13360,3,7,3,1921,1840.0,2.0,12.004574385508691
7,1889,10120,3,4,2,1910,2814.0,1.5,11.711784520403112
4,1120,11792,2,5,3,1948,1864.0,1.0,11.06665398721974
5,1768,7200,4,7,3,1937,2499.0,2.5,12.07254696717504
4,641,7030,2,6,3,1925,1282.0,1.0,11.350418300109132
7,2486,11800,4,5,4,2003,3608.0,4.5,12.5421912482017
7,1370,10400,3,5,3,1976,2460.0,2.0,11.931642378754141
4,864,8172,3,5,3,1955,1728.0,2.0,11.280690713644239
5,864,7180,3,7,3,1972,1728.0,1.0,11.751950239425476
6,1188,14175,3,8,3,1956,2176.0,2.0,12.128116509451258
5,1126,15611,5,6,3,1977,2252.0,2.5,12.07254696717504
9,1868,14780,5,5,5,2005,3736.0,3.0,12.936036208848487
7,1651,10090,3,5,3,1963,2376.0,2.5,12.055255569732177
8,1595,8987,4,5,4,2005,3190.0,2.0,12.308182383129823
8,1710,13891,4,5,4,2007,3420.0,3.0,12.827731880206521
7,1456,7713,4,5,4,2007,2184.0,2.5,12.087260955990747
4,1242,17808,3,5,3,1946,1726.0,1.0,11.60733523953139
7,1621,14145,4,7,4,1984,2829.0,3.0,12.218500103788143
6,1891,18837,3,5,3,1978,3115.0,3.5,12.26670197321789
7,1433,11980,4,5,4,1987,2866.0,2.5,12.506180941677357
7,1479,9382,4,5,4,1999,2947.0,2.0,12.160033942617156
6,2872,12227,3,7,3,1977,4202.0,3.5,12.513561021741964
5,796,7689,3,8,3,1972,1592.0,1.5,11.789806920177805
7,1055,2280,3,5,3,1975,2112.0,2.5,11.719947764402807
8,1484,9037,5,5,4,2006,2960.0,2.0,12.490879338036375
8,2332,10574,5,5,4,2004,3480.0,3.5,12.663500657121004
6,1645,9600,3,6,3,1971,2360.0,2.0,12.049424683420915
5,1176,16133,3,4,3,1969,2352.0,2.0,11.694421681264394
3,1040,8544,3,4,3,1949,1040.0,2.0,11.37940550085183
7,1949,9938,4,5,4,1993,2999.0,3.5,12.371591321286905
3,725,10800,3,5,3,1890,1355.0,1.5,11.270866642542865
6,1790,10400,3,5,3,1972,2522.0,3.0,12.014615485902027
8,2225,11134,4,5,4,1992,3615.0,3.5,12.560247968016562
7,1714,10421,3,5,3,1988,2694.0,2.5,12.188422799337028
5,1075,11235,4,6,3,1963,2056.0,2.0,11.904974309480183
5,816,11625,3,7,3,1983,1632.0,2.0,11.842236406331555
6,1328,9790,3,5,3,1963,2656.0,2.5,11.870606902224587
5,1174,9000,4,8,3,1900,1854.0,1.0,11.813037464800539
5,1246,7500,4,7,3,1959,2492.0,2.5,11.944714374881176
8,1978,10389,4,5,4,2003,3956.0,3.5,12.669809806411457
6,1246,12700,3,5,3,1964,2492.0,2.0,12.055255569732177
6,2058,9600,3,5,3,1917,2793.0,1.5,11.771443882099637
6,1802,12361,4,7,4,1993,2748.0,3.0,12.292254928916668
6,948,1680,3,5,3,1972,1431.0,1.5,11.39640288460621
5,860,8740,3,6,3,1982,1700.0,2.0,11.827743504053695
4,841,8400,3,4,2,1950,1562.0,1.0,11.314486721293981
7,1578,13253,4,5,4,2006,3156.0,3.0,12.388398368982115
6,1326,11660,4,5,4,2006,2652.0,2.0,12.067907677312713
6,1442,11717,3,6,3,1970,2884.0,2.0,12.128116509451258
7,1431,9017,4,5,4,1999,2862.0,3.0,12.165255859329688
9,1947,9720,4,5,4,2001,3304.0,3.5,12.520887034998584
7,1596,9316,4,5,4,2005,2380.0,2.5,12.10625783509458
7,1527,11419,3,7,3,1948,2226.0,2.5,11.934926432385152
